id.user,font,iteration,id.passage,passage,words,chars,sentences,wpm,seconds,timestamp,is.fastest,is.slowest,is.non.fiction,order.passage,fonts.per.passage,pass.comprehend,font.fam,pass.fam,pass.int,total.passages,fave.font,fave.font.fam,device,age,gender,language,lang.comf,minutes,avg.user.wpm,avg.user.comp,comp.binary,is.fave.font,weight
179,arial,1,20,"The dominant member of the solar system is the sun. Its volume is more than a million times that of the earth. Its temperature is far higher than any that can be produced on the earth, even in the most efficient electric furnaces. Tools, like high powered telescopes, are used to show that the sun contains many elements, particularly metals. The stars that seem to fill the sky on a clear night are suns. Many of these stars are much larger and more brilliant than our own sun.",88,478,7,260,20.298,1568399928017,0,0,0,10,1,1,2,1,3,10,helvetica,3,laptop,29,male,english,very comfortable,25.7,294,0.85,1,FALSE,1
179,arial,2,20,"They appear to be relatively faint points of light in the sky because of their enormous distances from us. The nearest of them is so remote that it would take more than four years for its light to come to the solar system; and others, still within the range of large telescopes, are a thousand times more distant. There are only about 5000 stars visible to the naked eye, but great photographic telescopes that are now used, show several hundreds of millions of them.",84,467,4,425,11.857,1568399939875,0,0,0,10,1,1,2,1,3,10,helvetica,3,laptop,29,male,english,very comfortable,25.7,294,0.85,1,FALSE,1
180,arial,1,21,"At age 15, young Beethoven played the organ every morning at the six o'clock mass in the Minorite church that he and his family attended. As a creative young mind, he took an interest in other composers’ works. He studied Bach’s compositions so much that he was able to play the greater part of the &quot;Well-tempered Clavichord&quot; at twelve years old. As a boy, he was shy and reserved. Instead of playing with children his age, he began learning the art of music composition.",84,481,6,148,34.033,1568400199133,0,1,0,1,1,1,2,3,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,arial,2,21,"In fact, he is said to have written a cantata at the age of ten. When he was seventeen he went to Vienna, Italy. Here, he met Mozart who was at the height of his fame. On his first meeting with Mozart, Beethoven performed a composition influenced by the great composer. In fact, he played with such an effect and such emotion that when he finished, Mozart made a remark that people should, &quot;Pay attention to him. He will make a noise in the world some day.&quot;",87,467,7,310,16.847,1568400215988,0,1,0,1,1,1,2,3,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,times,1,20,"The dominant member of the solar system is the sun. Its volume is more than a million times that of the earth. Its temperature is far higher than any that can be produced on the earth, even in the most efficient electric furnaces. Tools, like high powered telescopes, are used to show that the sun contains many elements, particularly metals. The stars that seem to fill the sky on a clear night are suns. Many of these stars are much larger and more brilliant than our own sun.",88,478,7,281,18.787,1568400332720,0,0,0,2,1,1,3,4,5,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,times,2,20,"They appear to be relatively faint points of light in the sky because of their enormous distances from us. The nearest of them is so remote that it would take more than four years for its light to come to the solar system; and others, still within the range of large telescopes, are a thousand times more distant. There are only about 5000 stars visible to the naked eye, but great photographic telescopes that are now used, show several hundreds of millions of them.",84,467,4,380,13.253,1568400345975,0,0,0,2,1,1,3,4,5,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,calibri,1,28,"&quot;Viva Garibaldi!&quot; sang a young Italian boy in an uptown street. He held a battered violin that looked as if it had been used for generations. The young singer was twelve years old, but small for his age. In spite of the dirt, his face was strikingly handsome, especially when he smiled. He was always smiling in spite of hardships, which were many in his life. Phil had been wandering the streets, singing and playing for two hours. However, he had not received a penny.",85,480,8,449,11.36,1568400392106,0,0,1,3,1,1,2,1,2,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,calibri,2,28,"He was about to change his position when the basement door of one of the houses opened, and a servant came out. &quot;My young master wants to hear you play on your fiddle,&quot; said the servant. &quot;He’s sick, and can’t come out.&quot; Phil followed through the giant house up to the parlor where the sick boy sat. The little fiddler, who had never been invited into a fine house before, looked with admiration at the handsome furniture. He knew that this could be a moment that changed his life.",89,500,7,548,9.744,1568400401856,0,0,1,3,1,1,2,1,2,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,times,1,22,"Benjamin Franklin was a great inventor. He believed that the electricity in a Leyden Jar, an antique electrical device consisting of a glass jar and metal foil which could store static electricity, was the same thing as the lightning we see in a thunderstorm. He made a kite out of a silk handkerchief, and fastened a sharp iron point to the upright stick of the kite. One day, when a thunder-storm was coming, Franklin and his son went out to the fields.",82,455,5,554,8.876,1568400441017,0,0,0,4,1,1,3,3,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,times,2,22,"The kite was raised; then Franklin tied an iron key to the lower end of the string. After waiting some time, he felt certain that the electricity was coming down the string. He put his knuckle close to the key, and a spark flew out. Next, he took his Leyden Jar and collected the electricity in that. He had made two great discoveries that day: he found out that electricity and lightning are the same thing, and he had also found how to fill his Leyden jar directly from the clouds.",91,483,6,454,12.037,1568400453062,0,0,0,4,1,1,3,3,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,roboto,1,26,"It was a white caravan that looked down from the crest of the mountains upon the green wilderness called Kentucky. The travelers saw the land of hope before them, a wide sweep of rolling country, covered with trees. They were alive with interest and curiosity, because this unknown land was to be their home, but no one was more eager than Henry Ware, a strong, fifteen year old boy. The long journey from their old home in Maryland had been a delight to Henry.",84,461,5,473,10.644,1568400484070,1,0,1,5,1,1,3,1,2,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,noto_sans,1,23,"On February 12, 1827, two men - Philip E. Thomas and George Brown - held a meeting to determine the best way to restore trade that had been lost in the Baltimore region. The result was a petition to open &quot;The Baltimore and Ohio Railroad Company&quot; which would have the right to build and operate a railroad from the city of Baltimore to the Ohio River. The construction of the railroad began on July 4, 1828.",76,416,5,307,14.838,1568400553100,0,0,0,6,1,0.5,3,1,2,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,0,FALSE,0.9
180,arial,1,27,"It was a bright, warm day when our ship sailed for the regions of the south. There were a number of boys on the ship, but two of them were my favorites. Jack Martin was a tall, broad-shouldered boy of eighteen, with a handsome, good-humoured face. My other companion was Peterkin Jay. He was little, quick, funny, mischievous, and about fourteen years old. Days dragged on as our friendship grew, and after a while, the days started to blur together.",80,450,7,524,9.154,1568400906230,0,1,1,7,1,1,2,1,1,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,arial,2,27,"When we approached Cape Horn, the weather became very cold and stormy, and the sailors began to tell stories about the furious gales and the dangers of that terrible cape. Nevertheless we passed the dreaded cape without much rough weather. At last we came among the Coral Islands of the Pacific; and I shall never forget the delight when I looked upon the pure white, dazzling shores, and the rich green palm-trees. The three of us longed to be on land once again.",83,464,5,155,32.144,1568400938378,0,1,1,7,1,1,2,1,1,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,times,1,24,"The Pueblo region of the United States is historically known as an area where pottery was practiced and worked to perfection. The Pueblos’ first necessity of life is the transportation and preservation of water. In an effort to transport water, the people once tried using skins of animals, but this was unsuccessful as the water sitting in animal skins in a hot climate would contaminate it. Later, a more successful water vessel was created. They were tubes of wood or sections of canes.",83,489,6,423,11.771,1568401004924,0,0,0,8,1,1,3,2,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,times,2,24,"Although these canes grew in abundance in this area, another, more effective water vessel came into play. Gourds, which also grew in abundance in these places, were better shapes and held a larger volume of water. To help protect and transport the gourd, it was encased in a net of coarse wicker like rope which was made out of yucca leaves or of flexible splints. The use of this wicker with water-vessels points toward the development of the water-tight basketry of the southwest.",83,482,5,626,7.957,1568401012886,0,0,0,8,1,1,3,2,3,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,calibri,1,19,"There are many ways in which the problem of identifying trees may be approached. In almost every tree there is at least one trait that marks its individuality and separates it from other trees. It may be the general form of the tree, its mode of branching, bark, bud, or fruit. It may be some variation in color, or, in the case of the evergreen trees, it may be the number and position of the needles or leaves. The pines belong to the coniferous class of trees; that is, trees that bear cones.",93,495,6,474,11.784,1568401060887,0,0,0,9,1,1,2,3,4,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,calibri,2,19,"The pines may be identified from the other coniferous trees by their leaves, which are in the form of needles two inches or more in length. The pine needles are arranged in clusters. Each species has a certain number of needles to the cluster. This is one of the simplest and most direct ways of distinguishing the different pines. In the white pine there are five needles to each cluster, in the pitch pine there are three, and in the Scotch pine there are two.",86,463,6,407,12.692,1568401073584,0,0,0,9,1,1,2,3,4,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,FALSE,0.9
180,times,1,25,"The Navajo reservation is a large area of land in the northeastern part of Arizona and the northwestern corner of New Mexico. The Navaho recognize two distinct classes of hogans, winter huts and summer shelters. Winter huts are a staple of Navajo culture. On the outside, they resemble mounds of earth hollowed out. However, they are warm and comfortable. Decoration on the inside or outside of the houses is uncommon, yet, the hogans are usually referred to as &quot;beautiful.&quot;",79,484,7,357,13.287,1568401306643,0,0,0,10,1,1,3,4,5,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
180,times,2,25,"The rules for building a winter house do not apply to the summer huts. The summer hut is one of the most primitive and simple shelters the Navajo builds. 4 to 5 feet of branches are piled on three sides of a circle 15 or 20 feet in diameter. A fire is built in the center and blankets are thrown over outstanding branches here and there, creating a great amount of shade during the hot summer days. Although it is a makeshift shelter, it is effective to escape from the brutal heat.",92,482,6,592,9.323,1568401315971,0,0,0,10,1,1,3,4,5,10,times,3,desktop,32,male,english,very comfortable,50.6,414.6,0.95,1,TRUE,0.9
183,calibri,1,28,"&quot;Viva Garibaldi!&quot; sang a young Italian boy in an uptown street. He held a battered violin that looked as if it had been used for generations. The young singer was twelve years old, but small for his age. In spite of the dirt, his face was strikingly handsome, especially when he smiled. He was always smiling in spite of hardships, which were many in his life. Phil had been wandering the streets, singing and playing for two hours. However, he had not received a penny.",85,480,8,368,13.848,1568400297879,0,0,1,1,1,1,2,1,5,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,calibri,2,28,"He was about to change his position when the basement door of one of the houses opened, and a servant came out. &quot;My young master wants to hear you play on your fiddle,&quot; said the servant. &quot;He’s sick, and can’t come out.&quot; Phil followed through the giant house up to the parlor where the sick boy sat. The little fiddler, who had never been invited into a fine house before, looked with admiration at the handsome furniture. He knew that this could be a moment that changed his life.",89,500,7,391,13.646,1568400311527,0,0,1,1,1,1,2,1,5,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,times,1,24,"The Pueblo region of the United States is historically known as an area where pottery was practiced and worked to perfection. The Pueblos’ first necessity of life is the transportation and preservation of water. In an effort to transport water, the people once tried using skins of animals, but this was unsuccessful as the water sitting in animal skins in a hot climate would contaminate it. Later, a more successful water vessel was created. They were tubes of wood or sections of canes.",83,489,6,291,17.139,1568400570795,0,1,0,7,1,1,3,1,4,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,times,2,24,"Although these canes grew in abundance in this area, another, more effective water vessel came into play. Gourds, which also grew in abundance in these places, were better shapes and held a larger volume of water. To help protect and transport the gourd, it was encased in a net of coarse wicker like rope which was made out of yucca leaves or of flexible splints. The use of this wicker with water-vessels points toward the development of the water-tight basketry of the southwest.",83,482,5,417,11.942,1568400582738,0,1,0,7,1,1,3,1,4,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,noto_sans,1,25,"The Navajo reservation is a large area of land in the northeastern part of Arizona and the northwestern corner of New Mexico. The Navaho recognize two distinct classes of hogans, winter huts and summer shelters. Winter huts are a staple of Navajo culture. On the outside, they resemble mounds of earth hollowed out. However, they are warm and comfortable. Decoration on the inside or outside of the houses is uncommon, yet, the hogans are usually referred to as &quot;beautiful.&quot;",79,484,7,284,16.693,1568400623686,0,0,0,8,1,0,1,1,2,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,0,FALSE,0.5
183,noto_sans,2,25,"The rules for building a winter house do not apply to the summer huts. The summer hut is one of the most primitive and simple shelters the Navajo builds. 4 to 5 feet of branches are piled on three sides of a circle 15 or 20 feet in diameter. A fire is built in the center and blankets are thrown over outstanding branches here and there, creating a great amount of shade during the hot summer days. Although it is a makeshift shelter, it is effective to escape from the brutal heat.",92,482,6,538,10.252,1568400633940,0,0,0,8,1,0,1,1,2,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,0,FALSE,0.5
183,arial,1,26,"It was a white caravan that looked down from the crest of the mountains upon the green wilderness called Kentucky. The travelers saw the land of hope before them, a wide sweep of rolling country, covered with trees. They were alive with interest and curiosity, because this unknown land was to be their home, but no one was more eager than Henry Ware, a strong, fifteen year old boy. The long journey from their old home in Maryland had been a delight to Henry.",84,461,5,326,15.448,1568400670587,1,0,1,9,1,1,3,1,2,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,arial,2,26,"There were no tearful goodbyes as he left. Henry’s entire family came on the journey: his mother, brother and younger sister were in the fourth wagon from the right, and his father stood beside it. As they moved forward, Henry felt like he was coming home, like he had seen this place before. The forests and the mountains were a friendly sight. He seemed to breathe a newer and fresher air than that of Maryland that he left behind, and his mind expanded with the thought of what was to come.",91,493,6,563,9.706,1568400680294,1,0,1,9,1,1,3,1,2,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,FALSE,0.5
183,avenir_next,1,23,"On February 12, 1827, two men - Philip E. Thomas and George Brown - held a meeting to determine the best way to restore trade that had been lost in the Baltimore region. The result was a petition to open &quot;The Baltimore and Ohio Railroad Company&quot; which would have the right to build and operate a railroad from the city of Baltimore to the Ohio River. The construction of the railroad began on July 4, 1828.",76,416,5,324,14.064,1568400706225,0,0,0,10,1,1,1,1,5,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,TRUE,0.5
183,avenir_next,2,23,"Charles Carroll, the only surviving signer of the Declaration of Independence, was invited to lay the first stone down to signify the start of construction. He said, &quot;I consider this among the most important acts of my life, second only to my signing the Declaration of Independence.&quot; By 1832, the whole line had been opened, making the railroad a total of seventy-two miles in all. By 1842, the railroad had more than 500 miles of track. This construction began a new era of transportation and efficiency for the American people.",90,540,6,441,12.249,1568400718476,0,0,0,10,1,1,1,1,5,5,avenir_next,1,laptop,37,female,english,very comfortable,25.9,408.9,0.8,1,TRUE,0.5
186,calibri,1,28,"&quot;Viva Garibaldi!&quot; sang a young Italian boy in an uptown street. He held a battered violin that looked as if it had been used for generations. The young singer was twelve years old, but small for his age. In spite of the dirt, his face was strikingly handsome, especially when he smiled. He was always smiling in spite of hardships, which were many in his life. Phil had been wandering the streets, singing and playing for two hours. However, he had not received a penny.",85,480,8,316,16.126,1568401112506,0,0,1,1,1,1,3,1,5,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,calibri,2,28,"He was about to change his position when the basement door of one of the houses opened, and a servant came out. &quot;My young master wants to hear you play on your fiddle,&quot; said the servant. &quot;He’s sick, and can’t come out.&quot; Phil followed through the giant house up to the parlor where the sick boy sat. The little fiddler, who had never been invited into a fine house before, looked with admiration at the handsome furniture. He knew that this could be a moment that changed his life.",89,500,7,444,12.035,1568401124546,0,0,1,1,1,1,3,1,5,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,avenir_next,1,19,"There are many ways in which the problem of identifying trees may be approached. In almost every tree there is at least one trait that marks its individuality and separates it from other trees. It may be the general form of the tree, its mode of branching, bark, bud, or fruit. It may be some variation in color, or, in the case of the evergreen trees, it may be the number and position of the needles or leaves. The pines belong to the coniferous class of trees; that is, trees that bear cones.",93,495,6,296,18.824,1568401156180,1,0,0,2,1,0.5,3,1,2,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,0,TRUE,0.6
186,avenir_next,2,19,"The pines may be identified from the other coniferous trees by their leaves, which are in the form of needles two inches or more in length. The pine needles are arranged in clusters. Each species has a certain number of needles to the cluster. This is one of the simplest and most direct ways of distinguishing the different pines. In the white pine there are five needles to each cluster, in the pitch pine there are three, and in the Scotch pine there are two.",86,463,6,313,16.475,1568401172660,1,0,0,2,1,0.5,3,1,2,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,0,TRUE,0.6
186,avenir_next,1,26,"It was a white caravan that looked down from the crest of the mountains upon the green wilderness called Kentucky. The travelers saw the land of hope before them, a wide sweep of rolling country, covered with trees. They were alive with interest and curiosity, because this unknown land was to be their home, but no one was more eager than Henry Ware, a strong, fifteen year old boy. The long journey from their old home in Maryland had been a delight to Henry.",84,461,5,291,17.297,1568401452003,1,0,1,7,1,1,3,1,5,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,TRUE,0.6
186,avenir_next,2,26,"There were no tearful goodbyes as he left. Henry’s entire family came on the journey: his mother, brother and younger sister were in the fourth wagon from the right, and his father stood beside it. As they moved forward, Henry felt like he was coming home, like he had seen this place before. The forests and the mountains were a friendly sight. He seemed to breathe a newer and fresher air than that of Maryland that he left behind, and his mind expanded with the thought of what was to come.",91,493,6,532,10.257,1568401462262,1,0,1,7,1,1,3,1,5,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,TRUE,0.6
186,times,1,21,"At age 15, young Beethoven played the organ every morning at the six o'clock mass in the Minorite church that he and his family attended. As a creative young mind, he took an interest in other composers’ works. He studied Bach’s compositions so much that he was able to play the greater part of the &quot;Well-tempered Clavichord&quot; at twelve years old. As a boy, he was shy and reserved. Instead of playing with children his age, he began learning the art of music composition.",84,481,6,325,15.499,1568401488081,0,0,0,8,1,1,3,1,3,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,times,2,21,"In fact, he is said to have written a cantata at the age of ten. When he was seventeen he went to Vienna, Italy. Here, he met Mozart who was at the height of his fame. On his first meeting with Mozart, Beethoven performed a composition influenced by the great composer. In fact, he played with such an effect and such emotion that when he finished, Mozart made a remark that people should, &quot;Pay attention to him. He will make a noise in the world some day.&quot;",87,467,7,469,11.138,1568401499222,0,0,0,8,1,1,3,1,3,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,arial,1,27,"It was a bright, warm day when our ship sailed for the regions of the south. There were a number of boys on the ship, but two of them were my favorites. Jack Martin was a tall, broad-shouldered boy of eighteen, with a handsome, good-humoured face. My other companion was Peterkin Jay. He was little, quick, funny, mischievous, and about fourteen years old. Days dragged on as our friendship grew, and after a while, the days started to blur together.",80,450,7,294,16.314,1568401531620,0,1,1,9,1,1,3,1,2,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,arial,2,27,"When we approached Cape Horn, the weather became very cold and stormy, and the sailors began to tell stories about the furious gales and the dangers of that terrible cape. Nevertheless we passed the dreaded cape without much rough weather. At last we came among the Coral Islands of the Pacific; and I shall never forget the delight when I looked upon the pure white, dazzling shores, and the rich green palm-trees. The three of us longed to be on land once again.",83,464,5,401,12.428,1568401544051,0,1,1,9,1,1,3,1,2,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,1,FALSE,0.6
186,noto_sans,1,25,"The Navajo reservation is a large area of land in the northeastern part of Arizona and the northwestern corner of New Mexico. The Navaho recognize two distinct classes of hogans, winter huts and summer shelters. Winter huts are a staple of Navajo culture. On the outside, they resemble mounds of earth hollowed out. However, they are warm and comfortable. Decoration on the inside or outside of the houses is uncommon, yet, the hogans are usually referred to as &quot;beautiful.&quot;",79,484,7,187,25.321,1568402095473,0,0,0,10,1,0.5,3,1,1,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,0,FALSE,0.6
186,noto_sans,2,25,"The rules for building a winter house do not apply to the summer huts. The summer hut is one of the most primitive and simple shelters the Navajo builds. 4 to 5 feet of branches are piled on three sides of a circle 15 or 20 feet in diameter. A fire is built in the center and blankets are thrown over outstanding branches here and there, creating a great amount of shade during the hot summer days. Although it is a makeshift shelter, it is effective to escape from the brutal heat.",92,482,6,509,10.849,1568402106323,0,0,0,10,1,0.5,3,1,1,6,avenir_next,3,laptop,27,female,english,very comfortable,38.8,315.8,0.9,0,FALSE,0.6
187,noto_sans,1,26,"It was a white caravan that looked down from the crest of the mountains upon the green wilderness called Kentucky. The travelers saw the land of hope before them, a wide sweep of rolling country, covered with trees. They were alive with interest and curiosity, because this unknown land was to be their home, but no one was more eager than Henry Ware, a strong, fifteen year old boy. The long journey from their old home in Maryland had been a delight to Henry.",84,461,5,126,40.077,1568401279499,0,1,1,1,1,1,3,1,2,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,noto_sans,2,26,"There were no tearful goodbyes as he left. Henry’s entire family came on the journey: his mother, brother and younger sister were in the fourth wagon from the right, and his father stood beside it. As they moved forward, Henry felt like he was coming home, like he had seen this place before. The forests and the mountains were a friendly sight. He seemed to breathe a newer and fresher air than that of Maryland that he left behind, and his mind expanded with the thought of what was to come.",91,493,6,132,41.314,1568401320816,0,1,1,1,1,1,3,1,2,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,calibri,1,23,"On February 12, 1827, two men - Philip E. Thomas and George Brown - held a meeting to determine the best way to restore trade that had been lost in the Baltimore region. The result was a petition to open &quot;The Baltimore and Ohio Railroad Company&quot; which would have the right to build and operate a railroad from the city of Baltimore to the Ohio River. The construction of the railroad began on July 4, 1828.",76,416,5,159,28.658,1568401371809,0,0,0,2,1,0.5,3,1,3,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,0,FALSE,0.9
187,calibri,2,23,"Charles Carroll, the only surviving signer of the Declaration of Independence, was invited to lay the first stone down to signify the start of construction. He said, &quot;I consider this among the most important acts of my life, second only to my signing the Declaration of Independence.&quot; By 1832, the whole line had been opened, making the railroad a total of seventy-two miles in all. By 1842, the railroad had more than 500 miles of track. This construction began a new era of transportation and efficiency for the American people.",90,540,6,162,33.278,1568401405087,0,0,0,2,1,0.5,3,1,3,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,0,FALSE,0.9
187,times,1,24,"The Pueblo region of the United States is historically known as an area where pottery was practiced and worked to perfection. The Pueblos’ first necessity of life is the transportation and preservation of water. In an effort to transport water, the people once tried using skins of animals, but this was unsuccessful as the water sitting in animal skins in a hot climate would contaminate it. Later, a more successful water vessel was created. They were tubes of wood or sections of canes.",83,489,6,155,32.143,1568401468987,0,0,0,3,1,1,3,1,3,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,times,2,24,"Although these canes grew in abundance in this area, another, more effective water vessel came into play. Gourds, which also grew in abundance in these places, were better shapes and held a larger volume of water. To help protect and transport the gourd, it was encased in a net of coarse wicker like rope which was made out of yucca leaves or of flexible splints. The use of this wicker with water-vessels points toward the development of the water-tight basketry of the southwest.",83,482,5,135,36.863,1568401505854,0,0,0,3,1,1,3,1,3,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,arial,1,27,"It was a bright, warm day when our ship sailed for the regions of the south. There were a number of boys on the ship, but two of them were my favorites. Jack Martin was a tall, broad-shouldered boy of eighteen, with a handsome, good-humoured face. My other companion was Peterkin Jay. He was little, quick, funny, mischievous, and about fourteen years old. Days dragged on as our friendship grew, and after a while, the days started to blur together.",80,450,7,162,29.706,1568401562742,0,0,1,4,1,1,2,1,4,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,arial,2,27,"When we approached Cape Horn, the weather became very cold and stormy, and the sailors began to tell stories about the furious gales and the dangers of that terrible cape. Nevertheless we passed the dreaded cape without much rough weather. At last we came among the Coral Islands of the Pacific; and I shall never forget the delight when I looked upon the pure white, dazzling shores, and the rich green palm-trees. The three of us longed to be on land once again.",83,464,5,163,30.492,1568401593236,0,0,1,4,1,1,2,1,4,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,garamond,1,22,"Benjamin Franklin was a great inventor. He believed that the electricity in a Leyden Jar, an antique electrical device consisting of a glass jar and metal foil which could store static electricity, was the same thing as the lightning we see in a thunderstorm. He made a kite out of a silk handkerchief, and fastened a sharp iron point to the upright stick of the kite. One day, when a thunder-storm was coming, Franklin and his son went out to the fields.",82,455,5,191,25.73,1568401643505,1,0,0,5,1,1,3,3,4,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,TRUE,0.9
187,garamond,2,22,"The kite was raised; then Franklin tied an iron key to the lower end of the string. After waiting some time, he felt certain that the electricity was coming down the string. He put his knuckle close to the key, and a spark flew out. Next, he took his Leyden Jar and collected the electricity in that. He had made two great discoveries that day: he found out that electricity and lightning are the same thing, and he had also found how to fill his Leyden jar directly from the clouds.",91,483,6,223,24.462,1568401667972,1,0,0,5,1,1,3,3,4,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,TRUE,0.9
187,noto_sans,1,20,"The dominant member of the solar system is the sun. Its volume is more than a million times that of the earth. Its temperature is far higher than any that can be produced on the earth, even in the most efficient electric furnaces. Tools, like high powered telescopes, are used to show that the sun contains many elements, particularly metals. The stars that seem to fill the sky on a clear night are suns. Many of these stars are much larger and more brilliant than our own sun.",88,478,7,209,25.281,1568401725507,0,1,0,6,1,1,3,4,5,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,noto_sans,2,20,"They appear to be relatively faint points of light in the sky because of their enormous distances from us. The nearest of them is so remote that it would take more than four years for its light to come to the solar system; and others, still within the range of large telescopes, are a thousand times more distant. There are only about 5000 stars visible to the naked eye, but great photographic telescopes that are now used, show several hundreds of millions of them.",84,467,4,178,28.268,1568401753776,0,1,0,6,1,1,3,4,5,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,calibri,1,25,"The Navajo reservation is a large area of land in the northeastern part of Arizona and the northwestern corner of New Mexico. The Navaho recognize two distinct classes of hogans, winter huts and summer shelters. Winter huts are a staple of Navajo culture. On the outside, they resemble mounds of earth hollowed out. However, they are warm and comfortable. Decoration on the inside or outside of the houses is uncommon, yet, the hogans are usually referred to as &quot;beautiful.&quot;",79,484,7,185,25.613,1568401803767,0,0,0,7,1,1,3,1,5,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
187,calibri,2,25,"The rules for building a winter house do not apply to the summer huts. The summer hut is one of the most primitive and simple shelters the Navajo builds. 4 to 5 feet of branches are piled on three sides of a circle 15 or 20 feet in diameter. A fire is built in the center and blankets are thrown over outstanding branches here and there, creating a great amount of shade during the hot summer days. Although it is a makeshift shelter, it is effective to escape from the brutal heat.",92,482,6,192,28.739,1568401832510,0,0,0,7,1,1,3,1,5,9,garamond,3,laptop,25,female,portuguese,very comfortable,35,180.1,0.95,1,FALSE,0.9
