id_choice,id_user,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,step,timestamp,user_type,loser
720,167,garamond,franklin_gothic,garamond,6,final,9534.555,6570.06,3,2,871,615,Chrome|*|Windows|*|undefined,normal,1567214323339,plt2_mturk,franklin_gothic
725,167,garamond,montserrat,garamond,6,validation,2644.72,1302.99,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214325461,plt2_mturk,montserrat
740,167,garamond,franklin_gothic,garamond,6,validation,19004.33,14280.81,4,3,871,615,Chrome|*|Windows|*|undefined,normal,1567214334109,plt2_mturk,franklin_gothic
745,167,lato,montserrat,lato,6,validation,3637.485,1834.415,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214336651,plt2_mturk,montserrat
795,167,noto_sans,arial,arial,1,winners,917.075,2182.205,1,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214454948,plt2_mturk,noto_sans
797,167,utopia,roboto,utopia,2,winners,3086.865,1506.81,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214457316,plt2_mturk,roboto
798,167,noto_sans,roboto,roboto,3,losers,3053.69,4858.465,2,2,871,615,Chrome|*|Windows|*|undefined,normal,1567214460474,plt2_mturk,noto_sans
800,167,utopia,arial,utopia,4,winners,3499.665,1239.885,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214463363,plt2_mturk,arial
803,167,arial,roboto,roboto,5,losers,3195.075,4895.98,2,2,871,615,Chrome|*|Windows|*|undefined,normal,1567214466618,plt2_mturk,arial
806,167,utopia,roboto,utopia,6,final,7723.38,4819.385,3,2,871,615,Chrome|*|Windows|*|undefined,normal,1567214470916,plt2_mturk,roboto
809,167,utopia,roboto,utopia,6,validation,3270.98,1379.675,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214473468,plt2_mturk,roboto
811,167,utopia,arial,utopia,6,validation,3920.26,1797.385,2,1,871,615,Chrome|*|Windows|*|undefined,normal,1567214476219,plt2_mturk,arial
815,167,utopia,roboto,utopia,6,validation,12734.49,9355.895,4,3,871,615,Chrome|*|Windows|*|undefined,normal,1567214481771,plt2_mturk,roboto
848,167,poynter_gothic_text,utopia,utopia,1,winners,5572.25,8025.12,2,2,871,615,Chrome|*|Windows|*|undefined,final,1567214574499,plt2_mturk,poynter_gothic_text
849,167,calibri,garamond,garamond,2,winners,3138.67,5059.895,2,2,871,615,Chrome|*|Windows|*|undefined,final,1567214577819,plt2_mturk,calibri
850,167,poynter_gothic_text,calibri,calibri,3,losers,516.76,1635.56,1,1,871,615,Chrome|*|Windows|*|undefined,final,1567214579460,plt2_mturk,poynter_gothic_text
851,167,utopia,garamond,garamond,4,winners,559.655,1796.355,1,1,871,615,Chrome|*|Windows|*|undefined,final,1567214581259,plt2_mturk,utopia
853,167,utopia,calibri,calibri,5,losers,2764.81,4483.87,2,2,871,615,Chrome|*|Windows|*|undefined,final,1567214584330,plt2_mturk,utopia
855,167,calibri,garamond,garamond,6,final,2908.19,5218.71,2,2,871,615,Chrome|*|Windows|*|undefined,final,1567214587995,plt2_mturk,calibri
856,167,utopia,poynter_gothic_text,utopia,6,validation,3162.55,1412.61,2,1,871,615,Chrome|*|Windows|*|undefined,final,1567214590492,plt2_mturk,poynter_gothic_text
857,167,calibri,utopia,calibri,6,validation,3161.59,1516.995,2,1,871,615,Chrome|*|Windows|*|undefined,final,1567214593019,plt2_mturk,utopia
859,167,calibri,poynter_gothic_text,calibri,6,validation,3659.505,1677.095,2,1,871,615,Chrome|*|Windows|*|undefined,final,1567214595668,plt2_mturk,poynter_gothic_text
575,168,verdana,raleway,raleway,1,winners,10425.49,12867.98,2,2,1366,657,Chrome|*|Windows|*|undefined,training,1567214102237,plt2_mturk,verdana
576,168,comic_sans,georgia,georgia,2,winners,3024.035,4544.34,1,1,1366,657,Chrome|*|Windows|*|undefined,training,1567214106810,plt2_mturk,comic_sans
579,168,verdana,comic_sans,verdana,3,losers,4873.355,2085.7,2,1,1366,657,Chrome|*|Windows|*|undefined,training,1567214110318,plt2_mturk,comic_sans
581,168,georgia,raleway,raleway,4,winners,3591.235,6372.39,2,2,1366,657,Chrome|*|Windows|*|undefined,training,1567214114878,plt2_mturk,georgia
584,168,georgia,verdana,verdana,5,losers,3300.405,4795.335,2,2,1366,657,Chrome|*|Windows|*|undefined,training,1567214117906,plt2_mturk,georgia
587,168,raleway,verdana,verdana,6,final,7740.19,11080.1,3,3,1366,657,Chrome|*|Windows|*|undefined,training,1567214123544,plt2_mturk,raleway
590,168,raleway,verdana,verdana,7,final,4775.6,6347.665,2,2,1366,657,Chrome|*|Windows|*|undefined,training,1567214127351,plt2_mturk,raleway
659,168,oswald,franklin_gothic,franklin_gothic,1,winners,3954.405,6357.975,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214205463,plt2_mturk,oswald
662,168,avenir_next,avantgarde,avenir_next,2,winners,14221.805,10603.015,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214211566,plt2_mturk,avantgarde
664,168,avantgarde,oswald,avantgarde,3,losers,4748.315,2257.02,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214214752,plt2_mturk,oswald
666,168,avenir_next,franklin_gothic,avenir_next,4,winners,8235.57,5083.335,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214219623,plt2_mturk,franklin_gothic
668,168,franklin_gothic,avantgarde,franklin_gothic,5,losers,8785.63,5544.875,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214224456,plt2_mturk,avantgarde
670,168,franklin_gothic,avenir_next,avenir_next,6,final,5090.3,6856.75,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214228641,plt2_mturk,franklin_gothic
672,168,franklin_gothic,avantgarde,franklin_gothic,6,validation,8091.71,5316.355,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214233163,plt2_mturk,avantgarde
673,168,avenir_next,franklin_gothic,avenir_next,6,validation,8892.515,5638.72,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214238217,plt2_mturk,franklin_gothic
675,168,avenir_next,franklin_gothic,avenir_next,6,validation,7340.75,3318.42,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214242815,plt2_mturk,franklin_gothic
748,168,noto_sans,utopia,noto_sans,1,winners,8465.17,5548.62,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214340024,plt2_mturk,utopia
757,168,open_sans,poynter_gothic_text,poynter_gothic_text,2,winners,9164.355,11983.15,3,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214346016,plt2_mturk,open_sans
762,168,open_sans,utopia,open_sans,3,losers,4185.64,1875.625,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214348940,plt2_mturk,utopia
769,168,noto_sans,poynter_gothic_text,noto_sans,4,winners,11616.465,8063.93,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214354708,plt2_mturk,poynter_gothic_text
774,168,open_sans,poynter_gothic_text,open_sans,5,losers,4740.515,2096.505,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214358164,plt2_mturk,poynter_gothic_text
779,168,noto_sans,open_sans,noto_sans,6,final,10970.285,7714.965,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214363010,plt2_mturk,open_sans
780,168,poynter_gothic_text,open_sans,open_sans,6,validation,2927.745,4360.345,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214365921,plt2_mturk,poynter_gothic_text
783,168,noto_sans,poynter_gothic_text,noto_sans,6,validation,6330.38,3968.99,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214369273,plt2_mturk,poynter_gothic_text
785,168,open_sans,poynter_gothic_text,open_sans,6,validation,6889.93,4106.41,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214373155,plt2_mturk,poynter_gothic_text
817,168,roboto,helvetica,helvetica,1,winners,7084.115,9409.255,3,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214485659,plt2_mturk,roboto
819,168,calibri,times,calibri,2,winners,5966.45,3942.38,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214488648,plt2_mturk,times
820,168,roboto,times,roboto,3,losers,2772.225,1315.495,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214490685,plt2_mturk,times
825,168,calibri,helvetica,calibri,4,winners,7532.72,4674.45,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214495352,plt2_mturk,helvetica
829,168,roboto,helvetica,roboto,5,losers,7639.975,5181.085,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214500419,plt2_mturk,helvetica
832,168,calibri,roboto,roboto,6,final,2683.27,4162.415,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214503158,plt2_mturk,calibri
834,168,roboto,calibri,roboto,7,final,2464.17,1181.245,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214504992,plt2_mturk,calibri
836,168,calibri,helvetica,helvetica,7,validation,4295.275,5891.87,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214508631,plt2_mturk,calibri
837,168,calibri,times,calibri,7,validation,5425.215,3484.745,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214511629,plt2_mturk,times
839,168,helvetica,roboto,roboto,7,validation,15718.545,19458.435,4,4,1366,657,Chrome|*|Windows|*|undefined,normal,1567214519958,plt2_mturk,helvetica
877,168,arial,garamond,arial,1,winners,4115.9,2168.445,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214618183,plt2_mturk,garamond
881,168,montserrat,lato,lato,2,winners,5020.62,6607.375,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214622341,plt2_mturk,montserrat
887,168,garamond,montserrat,montserrat,3,losers,1006.515,2020.035,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214624368,plt2_mturk,garamond
891,168,lato,arial,arial,4,winners,3410.935,5033.535,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214627875,plt2_mturk,lato
897,168,montserrat,lato,lato,5,losers,3414.89,5392.45,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214631722,plt2_mturk,montserrat
899,168,arial,lato,arial,6,final,3266.79,1347.73,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214634216,plt2_mturk,lato
901,168,lato,montserrat,lato,6,validation,7565.845,4930.69,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214638167,plt2_mturk,montserrat
904,168,arial,lato,arial,6,validation,3770.87,1217.635,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214641295,plt2_mturk,lato
906,168,arial,lato,arial,6,validation,15087.405,11195.355,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567214647404,plt2_mturk,lato
934,168,arial,roboto,arial,1,winners,7872.68,5233.345,3,2,1366,657,Chrome|*|Windows|*|undefined,final,1567214761413,plt2_mturk,roboto
937,168,avenir_next,noto_sans,avenir_next,2,winners,9755.835,6527.575,3,2,1366,657,Chrome|*|Windows|*|undefined,final,1567214766010,plt2_mturk,noto_sans
938,168,noto_sans,roboto,roboto,3,losers,841.18,1948.08,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214767964,plt2_mturk,noto_sans
939,168,avenir_next,arial,avenir_next,4,winners,4260.285,2083.93,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214770794,plt2_mturk,arial
940,168,arial,roboto,roboto,5,losers,6977.95,9763.455,3,3,1366,657,Chrome|*|Windows|*|undefined,final,1567214775706,plt2_mturk,arial
941,168,avenir_next,roboto,avenir_next,6,final,4551.345,2204.185,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214778694,plt2_mturk,roboto
943,168,roboto,arial,arial,6,validation,631.025,1657.275,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214780357,plt2_mturk,roboto
944,168,roboto,noto_sans,roboto,6,validation,4433.925,2293.545,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214783657,plt2_mturk,noto_sans
946,168,avenir_next,arial,arial,6,validation,3992.23,6719.39,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1567214788373,plt2_mturk,avenir_next
1110,177,comic_sans,georgia,comic_sans,1,winners,72373.975,49811.15,4,3,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216668021,plt2_mturk,georgia
1111,177,verdana,raleway,verdana,2,winners,21294.165,12401.975,3,2,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216678750,plt2_mturk,raleway
1112,177,georgia,raleway,raleway,3,losers,11051.365,16723.075,2,2,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216690053,plt2_mturk,georgia
1113,177,comic_sans,verdana,verdana,4,winners,36381.15,43128.895,3,3,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216707598,plt2_mturk,comic_sans
1115,177,raleway,comic_sans,raleway,5,losers,18685.9,9502.12,3,2,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216719844,plt2_mturk,comic_sans
1116,177,verdana,raleway,verdana,6,final,6949.775,3290.515,2,1,1387,701,Chrome|*|Mac OS|*|undefined,training,1567216724714,plt2_mturk,raleway
1126,177,avantgarde,times,avantgarde,1,winners,15331.72,7199.245,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216863314,plt2_mturk,times
1127,177,arial,utopia,arial,2,winners,4341.575,1997.185,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216866574,plt2_mturk,utopia
1128,177,times,utopia,utopia,3,losers,4197.505,5919.56,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216870490,plt2_mturk,times
1129,177,avantgarde,arial,arial,4,winners,2995.835,4808.335,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216873628,plt2_mturk,avantgarde
1130,177,utopia,avantgarde,utopia,5,losers,4557.29,1624.29,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216877255,plt2_mturk,avantgarde
1131,177,utopia,arial,arial,6,final,3440.24,5124.005,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216880374,plt2_mturk,utopia
1132,177,arial,avantgarde,arial,6,validation,4227.17,1701.875,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216883563,plt2_mturk,avantgarde
1134,177,arial,avantgarde,arial,6,validation,26331.69,18843.335,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216895050,plt2_mturk,avantgarde
1135,177,avantgarde,times,avantgarde,6,validation,5463.9,2428.965,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567216898827,plt2_mturk,times
1166,177,calibri,lato,lato,1,winners,1828.97,3029.095,1,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217165570,plt2_mturk,calibri
1168,177,open_sans,noto_sans,noto_sans,2,winners,8149.89,11441.02,3,3,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217171332,plt2_mturk,open_sans
1171,177,open_sans,calibri,open_sans,3,losers,6104.97,2011.265,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217176138,plt2_mturk,calibri
1173,177,noto_sans,lato,noto_sans,4,winners,5408.23,2768.755,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217180452,plt2_mturk,lato
1174,177,open_sans,lato,open_sans,5,losers,4926.255,1935.345,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217184195,plt2_mturk,lato
1175,177,open_sans,noto_sans,noto_sans,6,final,3310.915,5298.59,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217188134,plt2_mturk,open_sans
1177,177,open_sans,calibri,open_sans,6,validation,3527.63,1587.715,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217190655,plt2_mturk,calibri
1179,177,open_sans,lato,open_sans,6,validation,7481.18,3854.665,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217195593,plt2_mturk,lato
1180,177,open_sans,calibri,open_sans,6,validation,4189.92,1473.57,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217198879,plt2_mturk,calibri
1190,177,franklin_gothic,garamond,franklin_gothic,1,winners,13447.81,8227.3,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217812910,plt2_mturk,garamond
1191,177,montserrat,poynter_gothic_text,montserrat,2,winners,5173.195,2292.565,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217817018,plt2_mturk,poynter_gothic_text
1192,177,garamond,poynter_gothic_text,poynter_gothic_text,3,losers,1046.425,1976.81,1,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217818997,plt2_mturk,garamond
1193,177,franklin_gothic,montserrat,montserrat,4,winners,1076.765,2261.365,1,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217821260,plt2_mturk,franklin_gothic
1194,177,poynter_gothic_text,franklin_gothic,poynter_gothic_text,5,losers,5483.55,2008.27,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217825672,plt2_mturk,franklin_gothic
1195,177,poynter_gothic_text,montserrat,montserrat,6,final,859.92,2472.79,1,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217828146,plt2_mturk,poynter_gothic_text
1196,177,montserrat,poynter_gothic_text,montserrat,6,validation,3351.695,1385.46,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217830526,plt2_mturk,poynter_gothic_text
1197,177,montserrat,franklin_gothic,montserrat,6,validation,4839.78,2584.955,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217834196,plt2_mturk,franklin_gothic
1198,177,franklin_gothic,garamond,franklin_gothic,6,validation,8073.1,4983.95,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217838679,plt2_mturk,garamond
1199,177,roboto,helvetica,roboto,1,winners,10688,6697.53,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217991168,plt2_mturk,helvetica
1200,177,oswald,avenir_next,oswald,2,winners,6055.09,1970.775,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217995982,plt2_mturk,avenir_next
1201,177,avenir_next,helvetica,helvetica,3,losers,2896.97,4383.955,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567217998700,plt2_mturk,avenir_next
1202,177,oswald,roboto,roboto,4,winners,2968.21,4851.69,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218002270,plt2_mturk,oswald
1203,177,helvetica,oswald,helvetica,5,losers,4123.545,1536.175,2,1,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218005311,plt2_mturk,oswald
1204,177,roboto,helvetica,helvetica,6,final,7252.605,10025.795,3,3,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218010406,plt2_mturk,roboto
1205,177,roboto,helvetica,helvetica,7,final,3879.98,6004.445,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218014464,plt2_mturk,roboto
1206,177,roboto,helvetica,helvetica,7,validation,2827.965,4482.635,2,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218017425,plt2_mturk,roboto
1207,177,helvetica,roboto,helvetica,7,validation,12312.93,8082.625,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218023118,plt2_mturk,roboto
1208,177,helvetica,roboto,helvetica,7,validation,16663.415,10721.08,3,2,1387,701,Chrome|*|Mac OS|*|undefined,normal,1567218032020,plt2_mturk,roboto
1209,177,helvetica,montserrat,helvetica,1,winners,10395.445,6322.525,3,2,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218306551,plt2_mturk,montserrat
1210,177,noto_sans,arial,noto_sans,2,winners,13238.22,9626.7,4,3,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218311982,plt2_mturk,arial
1212,177,montserrat,arial,montserrat,3,losers,3578.415,1335.815,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218314763,plt2_mturk,arial
1213,177,helvetica,noto_sans,noto_sans,4,winners,2839.77,5062.605,2,2,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218318491,plt2_mturk,helvetica
1214,177,montserrat,helvetica,montserrat,5,losers,3386.705,1410.955,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218321148,plt2_mturk,helvetica
1215,177,montserrat,noto_sans,montserrat,6,final,3368.92,1410.145,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218323557,plt2_mturk,noto_sans
1216,177,montserrat,noto_sans,montserrat,7,final,3619.775,1762.47,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218326311,plt2_mturk,noto_sans
1217,177,montserrat,arial,montserrat,7,validation,3853.87,1406.345,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218329283,plt2_mturk,arial
1219,177,montserrat,noto_sans,montserrat,7,validation,10808.095,6864.475,3,2,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218334256,plt2_mturk,noto_sans
1220,177,montserrat,helvetica,montserrat,7,validation,4154.9,1619.415,2,1,1276,701,Chrome|*|Mac OS|*|undefined,final,1567218337291,plt2_mturk,helvetica
1211,181,raleway,comic_sans,raleway,1,winners,28958.545,19641.245,3,2,1920,969,Chrome|*|Windows|*|undefined,training,1567218303911,plt2_mturk,comic_sans
1218,181,georgia,verdana,verdana,2,winners,28102.53,39158.22,3,3,1920,969,Chrome|*|Windows|*|undefined,training,1567218324213,plt2_mturk,georgia
1221,181,comic_sans,georgia,georgia,3,losers,10856.15,19191.885,2,2,1920,969,Chrome|*|Windows|*|undefined,training,1567218338029,plt2_mturk,comic_sans
1222,181,verdana,raleway,raleway,4,winners,49397.03,61500.49,4,4,1920,969,Chrome|*|Windows|*|undefined,training,1567218361629,plt2_mturk,verdana
1223,181,verdana,georgia,verdana,5,losers,27397.31,17696.865,3,2,1920,969,Chrome|*|Windows|*|undefined,training,1567218377965,plt2_mturk,georgia
1224,181,verdana,raleway,raleway,6,final,24009.575,32545.15,3,3,1920,969,Chrome|*|Windows|*|undefined,training,1567218392828,plt2_mturk,verdana
1225,181,times,open_sans,open_sans,1,winners,25197.83,33549.575,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567218629547,plt2_mturk,times
1226,181,roboto,garamond,roboto,2,winners,23191.91,16690.585,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567218641299,plt2_mturk,garamond
1227,181,garamond,times,times,3,losers,10056.995,18448.785,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567218655066,plt2_mturk,garamond
1228,181,open_sans,roboto,open_sans,4,winners,51013.67,35576.225,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567218678475,plt2_mturk,roboto
1229,181,roboto,times,roboto,5,losers,23653.235,15904.89,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567218690307,plt2_mturk,times
1230,181,roboto,open_sans,open_sans,6,final,21296.38,28951.985,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567218704522,plt2_mturk,roboto
1231,181,times,garamond,times,6,validation,20591.34,13866.035,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567218717186,plt2_mturk,garamond
1232,181,open_sans,roboto,open_sans,6,validation,40844.735,31103.605,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567218734586,plt2_mturk,roboto
1233,181,roboto,times,roboto,6,validation,11027.435,5253.67,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1567218742858,plt2_mturk,times
1234,181,oswald,utopia,utopia,1,winners,10517.215,15061.185,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219072463,plt2_mturk,oswald
1235,181,franklin_gothic,lato,lato,2,winners,34599.695,45143.38,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219093528,plt2_mturk,franklin_gothic
1236,181,franklin_gothic,oswald,franklin_gothic,3,losers,12113.17,6812.605,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1567219102840,plt2_mturk,oswald
1237,181,lato,utopia,lato,4,winners,31208.405,22618.555,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219119839,plt2_mturk,utopia
1238,181,franklin_gothic,utopia,utopia,5,losers,36788.76,47340.51,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219143222,plt2_mturk,franklin_gothic
1239,181,lato,utopia,lato,6,final,23992.705,15547.16,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219155504,plt2_mturk,utopia
1240,181,lato,utopia,lato,6,validation,19280.475,12786.955,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219165935,plt2_mturk,utopia
1241,181,lato,utopia,lato,6,validation,19409.03,13123.405,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219175119,plt2_mturk,utopia
1242,181,lato,utopia,lato,6,validation,16604.85,11624.51,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219182607,plt2_mturk,utopia
1243,181,poynter_gothic_text,calibri,poynter_gothic_text,1,winners,20971.06,15076.685,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219435516,plt2_mturk,calibri
1244,181,helvetica,avantgarde,helvetica,2,winners,7107.19,3717.57,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1567219440644,plt2_mturk,avantgarde
1245,181,calibri,avantgarde,calibri,3,losers,35705.53,26917.08,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219454486,plt2_mturk,avantgarde
1246,181,helvetica,poynter_gothic_text,helvetica,4,winners,19568.625,13178.99,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219465821,plt2_mturk,poynter_gothic_text
1247,181,poynter_gothic_text,calibri,poynter_gothic_text,5,losers,29351.095,21923.335,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219477789,plt2_mturk,calibri
1248,181,poynter_gothic_text,helvetica,helvetica,6,final,9411.205,14187.02,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219487716,plt2_mturk,poynter_gothic_text
1249,181,poynter_gothic_text,calibri,poynter_gothic_text,6,validation,19752.71,12195.215,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219498148,plt2_mturk,calibri
1250,181,helvetica,poynter_gothic_text,helvetica,6,validation,14311.575,9170.44,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219505990,plt2_mturk,poynter_gothic_text
1251,181,poynter_gothic_text,calibri,poynter_gothic_text,6,validation,14776.32,9858.86,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219513845,plt2_mturk,calibri
1252,181,noto_sans,avenir_next,noto_sans,1,winners,18187.34,11972.95,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219718572,plt2_mturk,avenir_next
1253,181,arial,montserrat,arial,2,winners,17216.825,11899.185,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219727331,plt2_mturk,montserrat
1254,181,avenir_next,montserrat,montserrat,3,losers,7873.105,12153.005,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219735883,plt2_mturk,avenir_next
1255,181,arial,noto_sans,arial,4,winners,17168.62,11683,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219746275,plt2_mturk,noto_sans
1256,181,montserrat,noto_sans,noto_sans,5,losers,22581.625,29733.315,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219760898,plt2_mturk,montserrat
1257,181,noto_sans,arial,arial,6,final,15062.21,19229.975,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1567219769796,plt2_mturk,noto_sans
1258,181,noto_sans,montserrat,noto_sans,6,validation,13848.07,9314.735,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219777460,plt2_mturk,montserrat
1259,181,arial,noto_sans,arial,6,validation,13865.19,9563.405,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1567219784419,plt2_mturk,noto_sans
